Transect,SamplePnt,X,Y,Z,DistAlongTrans,SMoist2019,SMoist20_1,SMoist20_2,SMoist2020,SMoist20_3,TWI_1,planCurv_1,proCurv_1,slope_1,Nd201903_1,Nd201907_1,Nd201911_1,Nd202002_1,Nd202010_1
1020,,263430.6147,6037210.088,80.78666687,54.51329799,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.584734917,-0.162228525,-0.001644769,1.178511262,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263431.6227,6037210.438,80.80599976,55.8270669,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.584734917,-0.162228525,-0.001644769,1.178511262,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263432.6307,6037210.787,80.76999664,57.14083582,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.584734917,-0.162228525,-0.001644769,1.178511262,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263433.6387,6037211.137,80.79000092,58.45460474,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.059614182,-0.092876226,-0.011768879,1.915117025,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263434.6467,6037211.487,80.72000122,59.76837365,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.059614182,-0.092876226,-0.011768879,1.915117025,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263435.6547,6037211.836,80.73999786,61.08214257,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,7.059614182,-0.092876226,-0.011768879,1.915117025,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263436.6627,6037212.186,80.77999878,62.39591149,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,6.827023506,-1.049436808,-0.023766633,1.863389969,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263437.6707,6037212.535,80.73999786,63.7096804,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,6.827023506,-1.049436808,-0.023766633,1.863389969,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263438.6786,6037212.885,80.76999664,65.02344932,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,6.827023506,-1.049436808,-0.023766633,1.863389969,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263439.6866,6037213.235,80.86000061,66.33721824,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,5.321074009,-0.394428462,-0.021876678,8.200633049,0.2435105,0.324819535,0.226215646,0.179071933,0.123076923
1020,,263440.6946,6037213.584,80.93000031,67.65098715,0.497347504,0.532637715,0.475033015,0.397647172,0.37974292,5.321074009,-0.394428462,-0.021876678,8.200633049,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263441.7026,6037213.934,80.97000122,68.96475607,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.321074009,-0.394428462,-0.021876678,8.200633049,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263442.7106,6037214.284,81.01000214,70.27852498,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.93345499,0.315132439,0.026692102,4.549061775,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263443.7186,6037214.633,81.01999664,71.5922939,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.93345499,0.315132439,0.026692102,4.549061775,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263444.7266,6037214.983,81.06999969,72.90606282,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.93345499,0.315132439,0.026692102,4.549061775,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263445.7346,6037215.333,81.09999847,74.21983173,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,7.290516376,-0.099390909,0.026661262,1.117988467,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263446.7426,6037215.682,81.12999725,75.53360065,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,7.290516376,-0.099390909,0.026661262,1.117988467,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263447.7506,6037216.032,81.12000275,76.84736957,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,7.290516376,-0.099390909,0.026661262,1.117988467,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263448.7585,6037216.381,81.08999634,78.16113848,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.735801697,-0.237042636,0.003144967,6.491302967,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263449.7665,6037216.731,80.94000244,79.4749074,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.735801697,-0.237042636,0.003144967,6.491302967,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263450.7745,6037217.081,80.80999756,80.78867632,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.735801697,-0.237042636,0.003144967,6.491302967,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263451.7825,6037217.43,80.83000183,82.10244523,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.767428875,-0.517527103,-0.024912506,6.534090042,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263452.7905,6037217.78,80.79000092,83.41621415,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,5.767428875,-0.517527103,-0.024912506,6.534090042,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263453.7985,6037218.13,80.76000214,84.72998306,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.958714485,-0.729513645,-0.006437419,2.315444231,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263454.8065,6037218.479,80.76999664,86.04375198,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.077879906,-0.240592197,-0.024226207,6.039204597,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263455.8145,6037218.829,80.79000092,87.3575209,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.077879906,-0.240592197,-0.024226207,6.039204597,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263456.8225,6037219.179,80.80999756,88.67128981,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.077879906,-0.240592197,-0.024226207,6.039204597,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263457.8305,6037219.528,80.87999725,89.98505873,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.020102501,-0.087296888,0.005521892,6.363882065,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263458.8384,6037219.878,80.95999908,91.29882765,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.020102501,-0.087296888,0.005521892,6.363882065,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263459.8464,6037220.227,80.97000122,92.61259656,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.020102501,-0.087296888,0.005521892,6.363882065,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263460.8544,6037220.577,81.04000092,93.92636548,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.930077076,1.422213435,0.007769797,2.5,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263461.8624,6037220.927,81.05000305,95.24013439,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.930077076,1.422213435,0.007769797,2.5,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263462.8704,6037221.276,80.95999908,96.55390331,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.519864082,0.14256981,0.005805892,4.487627983,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263463.8784,6037221.626,80.98999786,97.86767223,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.932060242,1.034788966,0.018706011,3.236032486,0.255771011,0.294938922,0.22172752,0.174603179,0.129613727
1020,,263464.8864,6037221.976,80.95999908,99.18144114,0.497347504,0.517362118,0.496341646,0.397479743,0.384679735,6.932060242,1.034788966,0.018706011,3.236032486,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263465.8944,6037222.325,80.86000061,100.4952101,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.932060242,1.034788966,0.018706011,3.236032486,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263466.9024,6037222.675,80.83999634,101.808979,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.117987633,-3.402696609,0.002758909,0.897435844,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263467.9104,6037223.025,80.73999786,103.1227479,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.117987633,-3.402696609,0.002758909,0.897435844,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263468.9183,6037223.374,80.75,104.4365168,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.117987633,-3.402696609,0.002758909,0.897435844,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263469.9263,6037223.724,80.72000122,105.7502857,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.022148132,0.944906354,0.036899161,3.144590855,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263470.9343,6037224.073,80.66000366,107.0640546,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.542355537,-0.182641014,-0.02104187,6.057610989,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263471.9423,6037224.423,80.69000244,108.3778236,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.542355537,-0.182641014,-0.02104187,6.057610989,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263472.9503,6037224.773,80.68000031,109.6915925,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.749992371,0.019837173,-0.013137085,4.844825268,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263473.9583,6037225.122,80.58999634,111.0053614,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.749992371,0.019837173,-0.013137085,4.844825268,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263474.9663,6037225.472,80.62000275,112.3191303,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,6.749992371,0.019837173,-0.013137085,4.844825268,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263475.9743,6037225.822,80.65000153,113.6328992,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.991009235,-1.21742475,0.003624124,1.301709533,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263476.9823,6037226.171,80.66000366,114.9466681,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.991009235,-1.21742475,0.003624124,1.301709533,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263477.9903,6037226.521,80.72000122,116.2604371,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.991009235,-1.21742475,0.003624124,1.301709533,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263478.9982,6037226.87,80.75,117.574206,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.671872616,0.563986599,0.002613422,1.900241017,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,1022,263480.0062,6037227.22,80.76000214,118.8879749,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.752620697,-0.196182489,-0.002138764,1.740020871,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263481.0171,6037227.073,80.76999664,120.1455362,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.610612869,0.310662806,-0.00973244,2.06159234,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263482.0279,6037226.925,80.7514267,121.4030976,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.017672539,0.760716081,0.006442404,1.343712807,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263483.0387,6037226.777,80.75,122.6606589,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.017672539,0.760716081,0.006442404,1.343712807,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263484.0495,6037226.63,80.75,123.9182202,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.453846931,-1.845373511,-0.00876077,0.849893451,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263485.0604,6037226.482,80.75,125.1757816,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.453846931,-1.845373511,-0.00876077,0.849893451,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263486.0712,6037226.335,80.69000244,126.4333429,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,8.453846931,-1.845373511,-0.00876077,0.849893451,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263487.082,6037226.187,80.69999695,127.6909042,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.643205166,0.938863397,0.019108525,2.223685503,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263488.0928,6037226.039,80.76999664,128.9484656,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.643205166,0.938863397,0.019108525,2.223685503,0.244531512,0.298602283,0.238217384,0.166121647,0.105545618
1020,,263489.1036,6037225.892,80.76999664,130.2060269,0.502498865,0.533377051,0.49939841,0.383205563,0.386657357,7.643205166,0.938863397,0.019108525,2.223685503,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263490.1145,6037225.744,80.79000092,131.4635882,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.522414207,-0.189262211,-0.011558208,2.692590952,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263491.1253,6037225.597,80.70874786,132.7211496,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.522414207,-0.189262211,-0.011558208,2.692590952,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263492.1361,6037225.449,80.66999817,133.9787109,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.522414207,-0.189262211,-0.011558208,2.692590952,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263493.1469,6037225.301,80.66000366,135.2362722,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.467431068,-0.838380039,-0.003724429,1.013738513,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263494.1578,6037225.154,80.62999725,136.4938336,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.467431068,-0.838380039,-0.003724429,1.013738513,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263495.1686,6037225.006,80.62999725,137.7513949,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.467431068,-0.838380039,-0.003724429,1.013738513,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263496.1794,6037224.859,80.68000031,139.0089562,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.963905334,0.497842908,0.000343099,0.600947797,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263497.1902,6037224.711,80.66000366,140.2665176,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.963905334,0.497842908,0.000343099,0.600947797,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263498.2011,6037224.563,80.62000275,141.5240789,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.963905334,0.497842908,0.000343099,0.600947797,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263499.2119,6037224.416,80.63999939,142.7816402,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.469652176,-0.06412261,0.000755535,1.178511262,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263500.2227,6037224.268,80.65000153,144.0392015,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.469652176,-0.06412261,0.000755535,1.178511262,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263501.2335,6037224.121,80.65000153,145.2967629,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.469652176,-0.06412261,0.000755535,1.178511262,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263502.2444,6037223.973,80.69000244,146.5543242,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.947697639,0.091267958,-0.004392498,0.704959691,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263503.2552,6037223.825,80.62999725,147.8118855,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.947697639,0.091267958,-0.004392498,0.704959691,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263504.266,6037223.678,80.62999725,149.0694469,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.947697639,0.091267958,-0.004392498,0.704959691,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263505.2768,6037223.53,80.65000153,150.3270082,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.978485107,-0.98572576,-0.006165771,0.69813925,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263506.2877,6037223.383,80.69000244,151.5845695,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.978485107,-0.98572576,-0.006165771,0.69813925,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263507.2985,6037223.235,80.65000153,152.8421309,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.978485107,-0.98572576,-0.006165771,0.69813925,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263508.3093,6037223.087,80.73000336,154.0996922,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.704593658,-0.203569323,0.000914288,0.913913667,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263509.3201,6037222.94,80.70500183,155.3572535,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.704593658,-0.203569323,0.000914288,0.913913667,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263510.3309,6037222.792,80.62999725,156.6148149,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,8.704593658,-0.203569323,0.000914288,0.913913667,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263511.3418,6037222.645,80.59999847,157.8723762,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.507505894,0.772860646,0.019704802,3.193221092,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263512.3526,6037222.497,80.61000061,159.1299375,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.507505894,0.772860646,0.019704802,3.193221092,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263513.3634,6037222.349,80.54000092,160.3874989,0.513823628,0.535085142,0.504401565,0.408765584,0.401482493,7.507505894,0.772860646,0.019704802,3.193221092,0.260697603,0.287535399,0.23819302,0.170782611,0.10875842
1020,,263514.3742,6037222.202,80.51000214,161.6450602,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.962320805,-0.3453179,-0.020456864,1.795107841,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263515.3851,6037222.054,80.51000214,162.9026215,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.962320805,-0.3453179,-0.020456864,1.795107841,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263516.3959,6037221.907,80.51999664,164.1601829,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.962320805,-0.3453179,-0.020456864,1.795107841,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263517.4067,6037221.759,80.61000061,165.4177442,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.571911335,0.293857008,0.000988998,2.68747282,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263518.4175,6037221.611,80.58999634,166.6753055,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.571911335,0.293857008,0.000988998,2.68747282,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263519.4284,6037221.464,80.61000061,167.9328669,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.571911335,0.293857008,0.000988998,2.68747282,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263520.4392,6037221.316,80.58000183,169.1904282,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.921095848,-0.450425178,-0.004101366,1.802878618,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263521.45,6037221.169,80.58999634,170.4479895,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.921095848,-0.450425178,-0.004101366,1.802878618,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263522.4608,6037221.021,80.55000305,171.7055509,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,7.921095848,-0.450425178,-0.004101366,1.802878618,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263523.4717,6037220.873,80.61000061,172.9631122,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.460791588,-0.500615537,0.000833033,1.054076433,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263524.4825,6037220.726,80.68000031,174.2206735,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.460791588,-0.500615537,0.000833033,1.054076433,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263525.4933,6037220.578,80.65000153,175.4782349,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.460791588,-0.500615537,0.000833033,1.054076433,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263526.5041,6037220.431,80.59999847,176.7357962,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.429633141,-0.159045666,-0.003777831,1.11804533,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263527.5149,6037220.283,80.63999939,177.9933575,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.429633141,-0.159045666,-0.003777831,1.11804533,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263528.5258,6037220.135,80.63999939,179.2509189,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.429633141,-0.159045666,-0.003777831,1.11804533,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263529.5366,6037219.988,80.63999939,180.5084802,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.210760117,0.268299729,-0.003999182,1.49074614,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263530.5474,6037219.84,80.66999817,181.7660415,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.210760117,0.268299729,-0.003999182,1.49074614,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263531.5582,6037219.693,80.69000244,183.0236029,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.210760117,0.268299729,-0.003999182,1.49074614,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263532.5691,6037219.545,80.65000153,184.2811642,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.231203079,0.176932842,-0.012714544,1.536519051,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263533.5799,6037219.397,80.65000153,185.5387255,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.231203079,0.176932842,-0.012714544,1.536519051,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263534.5907,6037219.25,80.55999756,186.7962869,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.231203079,0.176932842,-0.012714544,1.536519051,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263535.6015,6037219.102,80.66000366,188.0538482,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.901284218,-0.626102448,0.000222904,0.745344639,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263536.6124,6037218.955,80.65000153,189.3114095,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.901284218,-0.626102448,0.000222904,0.745344639,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263537.6232,6037218.807,80.66000366,190.5689709,0.513823628,0.535085142,0.517024934,0.408765584,0.388414174,8.901284218,-0.626102448,0.000222904,0.745344639,0.281533092,0.318479687,0.261324048,0.182788298,0.114043355
1020,,263538.634,6037218.659,80.62999725,191.8265322,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.828212738,-0.245458007,-0.001290123,0.833333313,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263539.6448,6037218.512,80.62999725,193.0840935,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.828212738,-0.245458007,-0.001290123,0.833333313,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263540.6557,6037218.364,80.62999725,194.3416549,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.828212738,-0.245458007,-0.001290123,0.833333313,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263541.6665,6037218.217,80.61000061,195.5992162,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.986042976,-0.66653949,-0.006665103,0.666681945,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263542.6773,6037218.069,80.62000275,196.8567775,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.986042976,-0.66653949,-0.006665103,0.666681945,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263543.6881,6037217.921,80.65000153,198.1143389,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,7.902893543,0.153093949,-0.011350541,2.339261532,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263544.699,6037217.774,80.66999817,199.3719002,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.13442421,0.933175385,0.015259052,1.681118131,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263545.7098,6037217.626,80.72000122,200.6294615,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.13442421,0.933175385,0.015259052,1.681118131,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263546.7206,6037217.479,80.73000336,201.8870229,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.13442421,0.933175385,0.015259052,1.681118131,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263547.7314,6037217.331,80.69999695,203.1445842,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.613480568,-0.738756776,-0.001809978,0.893729031,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263548.7422,6037217.183,80.70999908,204.4021455,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.613480568,-0.738756776,-0.001809978,0.893729031,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263549.7531,6037217.036,80.73000336,205.6597069,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,8.613480568,-0.738756776,-0.001809978,0.893729031,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263550.7639,6037216.888,80.76999664,206.9172682,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,9.002719879,1.516379714,0.014547267,0.527038217,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263551.7747,6037216.741,80.80999756,208.1748295,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,9.002719879,1.516379714,0.014547267,0.527038217,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
1020,,263552.7855,6037216.593,80.76714325,209.4323909,0.516901791,0.540035665,0.521032333,0.417069644,0.405771255,9.002719879,1.516379714,0.014547267,0.527038217,0.258947372,0.300605237,0.264320225,0.213356763,0.128449097
